#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
2037,CMT_E,FBgn0260462,CG12163,22,1.000,1.000,1.000,1.000,0.000,0.000,Cystatin[Cystatin:0.955]; Propeptide_C1[Inhibitor_I29:0.955]; Peptidase_C1:0.955,N/A,"Cystatin[SQAPI, Cystatin, PP1]",Latexin,GO:0045169:fusome:IDA; GO:0098595:perivitelline space:IDA;
2038,CMT_G,FBgn0027843,CAH2,14,0.929,0.929,0.929,0.929,0.571,0.893,Carb_anhydrase:1,N/A,N/A,N/A,GO:0031233:intrinsic component of external side of plasma membrane:ISM;
2039,CMT_E,FBgn0029962,CG1402,12,0.806,0.917,1.000,0.500,0.083,0.000,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2040,CMT_E,FBgn0033542,CG12309,13,0.538,0.077,0.846,0.692,0.615,0.077,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2041,CMT_T,FBgn0034560,CG9235,12,0.167,0.000,0.500,0.000,1.000,0.000,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2042,CMT_G,FBgn0037788,CG3940,13,0.846,0.769,0.846,0.923,0.462,1.000,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2043,CMT_E,FBgn0039486,CG6074,12,1.000,1.000,1.000,1.000,0.000,0.000,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2044,CMT_E,FBgn0039838,CG3669,12,0.611,0.750,0.833,0.250,0.000,0.000,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2045,CMT_E,FBgn0040628,CG18672,8,0.750,0.750,0.750,0.750,0.000,0.000,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2046,CMT_E,FBgn0040629,CG18673,16,0.792,0.750,0.812,0.812,0.000,0.062,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2047,CMT_E,FBgn0052698,CG32698,12,0.833,0.833,0.833,0.833,0.000,0.000,Carb_anhydrase:1,N/A,N/A,N/A,N/A
2048,CMT_E,FBgn0033490,CG12917,13,0.513,0.462,0.615,0.462,0.154,0.000,Endonuclease_NS:1,N/A,N/A,N/A,N/A
2049,CMT_E,FBgn0036321,CG14120,12,1.000,1.000,1.000,1.000,0.000,0.000,Endonuclease_NS:1,N/A,N/A,N/A,N/A
2050,CMT_E,FBgn0036323,CG14118,12,0.917,0.917,0.917,0.917,0.000,0.083,Endonuclease_NS:1,N/A,N/A,N/A,N/A
2051,CMT_E,FBgn0036833,CG3819,12,1.000,1.000,1.000,1.000,0.000,0.000,Endonuclease_NS:1,N/A,N/A,N/A,N/A
2052,CMT_E,FBgn0039592,CG14062,9,1.000,1.000,1.000,1.000,0.000,0.000,Endonuclease_NS:1,N/A,N/A,N/A,N/A
2053,CMT_E,FBgn0039593,Sid,7,0.810,0.714,0.857,0.857,0.000,0.286,Endonuclease_NS:1,N/A,N/A,N/A,GO:0016020:membrane:IDA; GO:0005737:cytoplasm:IDA;
2054,CMT_E,FBgn0053346,CG33346,10,0.700,0.700,0.700,0.700,0.000,0.100,Sushi:0.3; Endonuclease_NS:1,N/A,N/A,N/A,N/A
2055,CMT_E,FBgn0036831,CG6839,13,1.000,1.000,1.000,1.000,0.000,0.192,Endonuclease_NS:0.923,N/A,N/A,N/A,N/A
2056,CMT_E,FBgn0029990,CG2233,15,0.956,0.933,1.000,0.933,0.067,0.000,C6:0.133,N/A,Endonuclease_NS,N/A,N/A
2057,CMT_G,FBgn0034225,veil,15,0.956,0.933,1.000,0.933,1.333,0.933,5_nucleotid_C:1; Metallophos:1,N/A,N/A,N/A,N/A
2058,CMT_G,FBgn0039769,CG15534,12,0.861,0.583,1.000,1.000,0.917,1.000,Metallophos:1,N/A,N/A,N/A,N/A
2059,CMT_E,FBgn0044328,CG32052,14,0.714,0.714,0.714,0.714,0.571,0.107,Metallophos:1,N/A,N/A,N/A,N/A
2060,CMT_G,FBgn0050104,NT5E-2,13,1.000,1.000,1.000,1.000,0.846,0.769,5_nucleotid_C:1; Metallophos:1,N/A,N/A,N/A,N/A
2061,CMT_E,FBgn0259101,CG42249,19,1.000,1.000,1.000,1.000,0.000,0.000,5_nucleotid_C:1; Metallophos:1,N/A,N/A,N/A,N/A
2062,CMT_G,FBgn0039768,CG15533,15,0.978,0.933,1.000,1.000,0.733,0.933,Metallophos:0.933,N/A,N/A,N/A,N/A
2063,CMT_G,FBgn0050103,CG30103,12,0.694,0.750,0.750,0.583,0.333,0.750,5_nucleotid_C:0.917; Metallophos:0.917,N/A,N/A,N/A,N/A
2064,CMT_E,FBgn0004577,Pxd,15,0.978,0.933,1.000,1.000,0.000,0.100,An_peroxidase:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0042600:chorion:IDA;
2065,CMT_E,FBgn0032685,CG10211,14,0.762,0.714,0.786,0.786,0.000,0.000,An_peroxidase:1,GT-B[UDPGT:0.0714],N/A,N/A,N/A
2066,CMT_E,FBgn0038465,Irc,13,0.923,0.923,0.923,0.923,0.000,0.000,An_peroxidase:1,N/A,N/A,N/A,N/A
2067,CMT_E,FBgn0038469,CG4009,12,0.889,0.833,0.917,0.917,0.083,0.000,An_peroxidase:1,N/A,N/A,N/A,GO:0042600:chorion:IDA;
2068,CMT_E,FBgn0038511,CG5873,12,1.000,1.000,1.000,1.000,0.000,0.000,An_peroxidase:1,N/A,N/A,N/A,N/A
2069,CMT_E,FBgn0259233,CG42331,14,0.500,0.500,0.500,0.500,0.000,0.000,An_peroxidase:1,N/A,N/A,N/A,N/A
2070,CMT_E,FBgn0261987,Pxt,11,0.788,0.727,0.909,0.727,0.091,0.000,An_peroxidase:1,N/A,N/A,N/A,GO:0005875:microtubule associated complex:IDA;
2071,CMT_E,FBgn0029720,CG3009,20,1.000,1.000,1.000,1.000,0.000,0.000,PLA[Phospholip_A2_2:1],N/A,N/A,N/A,N/A
2072,CMT_E,FBgn0030013,GIIIspla2,12,0.944,0.917,1.000,0.917,0.083,0.000,PLA[Phospholip_A2_2:1],N/A,N/A,N/A,N/A
2073,CMT_E,FBgn0033170,sPLA2,13,0.974,0.923,1.000,1.000,0.000,0.000,PLA[Phospholip_A2_2:1],N/A,N/A,N/A,N/A
2074,CMT_E,FBgn0039655,CG14507,12,0.917,0.917,0.917,0.917,0.000,0.000,PLA[Phospholip_A2_1:1],N/A,N/A,N/A,N/A
2075,CMT_E,FBgn0050503,CG30503,12,0.889,0.833,0.917,0.917,0.000,0.000,PLA[Phospholip_A2_2:1],N/A,N/A,N/A,N/A
2076,CMT_E,FBgn0250862,CG42237,13,0.641,0.462,0.692,0.769,0.231,0.000,PLA[Phospholip_A2_2:1],N/A,N/A,N/A,N/A
2077,CMT_E,FBgn0036545,GXIVsPLA2,15,0.800,0.667,0.800,0.933,0.000,0.000,PLA[PLA2G12:0.867],N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:IEA;
2078,CMT_E,FBgn0002562,Lsp1alpha,4,1.000,1.000,1.000,1.000,0.000,0.000,Hemocyanin_M:1; Hemocyanin_N:1; Hemocyanin_C:1,N/A,N/A,N/A,GO:0005616:larval serum protein complex:IDA; GO:0005616:larval serum protein complex:ISS; GO:0005576:extracellular region:NAS; GO:0005811:lipid particle:IDA; GO:0005811:lipid particle:IDA;
2079,CMT_E,FBgn0002563,Lsp1beta,15,0.933,0.933,0.933,0.933,0.000,0.000,Hemocyanin_M:1; Hemocyanin_N:0.933; Hemocyanin_C:1,N/A,N/A,N/A,GO:0005616:larval serum protein complex:IDA; GO:0005576:extracellular region:NAS; GO:0005811:lipid particle:IDA; GO:0005811:lipid particle:IDA;
2080,CMT_E,FBgn0002564,Lsp1gamma,12,0.944,0.917,1.000,0.917,0.083,0.000,Hemocyanin_M:1; Hemocyanin_N:1; Hemocyanin_C:1,N/A,N/A,N/A,GO:0005616:larval serum protein complex:IDA; GO:0005576:extracellular region:NAS; GO:0005811:lipid particle:IDA; GO:0005811:lipid particle:IDA;
2081,CMT_E,FBgn0002565,Lsp2,12,0.917,0.917,0.917,0.917,0.083,0.000,Hemocyanin_M:1; Hemocyanin_N:1; Hemocyanin_C:1,N/A,N/A,N/A,GO:0005616:larval serum protein complex:IDA; GO:0005576:extracellular region:NAS; GO:0005811:lipid particle:IDA;
2082,CMT_E,FBgn0036782,CG7320,11,0.727,0.727,0.727,0.727,0.000,0.000,Hemocyanin_M:1; Hemocyanin_N:0.909; Hemocyanin_C:0.909,N/A,N/A,N/A,N/A
2083,CMT_E,FBgn0000639,Fbp1,15,0.933,0.933,0.933,0.933,0.000,0.000,Hemocyanin_N:1; Hemocyanin_C:1,N/A,Hemocyanin_M,N/A,GO:0005811:lipid particle:IDA; GO:0005811:lipid particle:IDA;
2084,CMT_E,FBgn0036410,CG8100,12,0.806,0.833,0.833,0.750,0.000,0.000,Hemocyanin_N:1; Hemocyanin_C:0.917,N/A,Hemocyanin_M,N/A,GO:0005616:larval serum protein complex:ISS; GO:0005576:extracellular region:ISS;
2085,CMT_E,FBgn0038783,CG4367,11,0.879,0.909,0.909,0.818,0.091,0.136,Chitin_bind_3:1,N/A,N/A,N/A,GO:0019028:viral capsid:IEA;
2086,CMT_E,FBgn0038784,CG4362,11,0.939,0.818,1.000,1.000,0.000,0.000,Chitin_bind_3:1,N/A,N/A,N/A,GO:0019028:viral capsid:IEA;
2087,CMT_S,FBgn0085599,CG41284,12,0.583,0.500,0.750,0.500,1.083,0.042,Chitin_bind_3:1,Exo_endo_phos_2:0.0833,N/A,N/A,GO:0019028:viral capsid:IEA;
2088,CMT_S,FBgn0260997,CG42598,12,0.583,0.500,0.750,0.500,1.083,0.042,Chitin_bind_3:1,Exo_endo_phos_2:0.0833,N/A,N/A,GO:0019028:viral capsid:IEA;
2089,CMT_E,FBgn0261803,CG42749,16,0.750,0.375,0.938,0.938,0.000,0.000,Chitin_bind_3:1,N/A,N/A,N/A,GO:0019028:viral capsid:IEA;
2090,CMT_E,FBgn0012037,Ance,18,0.889,0.889,0.889,0.889,0.000,0.000,Peptidase_M2:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0016020:membrane:IEA; GO:0005615:extracellular space:IDA;
2091,CMT_E,FBgn0016122,Acer,13,1.000,1.000,1.000,1.000,0.000,0.000,Peptidase_M2:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0016020:membrane:IEA; GO:0005615:extracellular space:IDA;
2092,CMT_E,FBgn0032535,Ance-2,14,0.786,0.786,0.786,0.786,0.500,0.000,Peptidase_M2:1,N/A,N/A,N/A,GO:0016020:membrane:IEA;
2093,CMT_G,FBgn0032536,Ance-3,12,0.917,0.917,0.917,0.917,0.583,0.833,Peptidase_M2:1,N/A,N/A,N/A,GO:0016021:integral component of membrane:ISM; GO:0016020:membrane:IEA;
2094,CMT_E,FBgn0033366,Ance-4,14,0.810,0.786,0.857,0.786,0.000,0.179,Peptidase_M2:1,N/A,N/A,N/A,GO:0016020:membrane:IEA;
2095,CMT_E,FBgn0035076,Ance-5,12,1.000,1.000,1.000,1.000,0.000,0.000,Peptidase_M2:1,N/A,N/A,N/A,GO:0016020:membrane:IEA;
2096,CMT_E,FBgn0034197,Cda9,13,1.000,1.000,1.000,1.000,0.000,0.000,Polysacc_deac_1:1,N/A,N/A,Polysacc_deac_2; Glyco_hydro_57; DUF3473,N/A
2097,CMT_E,FBgn0033952,Adgf-E,11,0.091,0.000,0.091,0.182,0.000,0.000,A_deaminase:1; A_deaminase_N:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005615:extracellular space:IBA;
2098,CMT_E,FBgn0036752,Adgf-A,13,0.846,0.846,0.846,0.846,0.000,0.000,A_deaminase:1; A_deaminase_N:0.846,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IBA;
2099,CMT_E,FBgn0038172,Adgf-D,14,0.786,0.786,0.786,0.786,0.000,0.000,A_deaminase:1; A_deaminase_N:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IBA;
2100,CMT_E,FBgn0038173,Adgf-C,13,1.000,1.000,1.000,1.000,0.000,0.000,A_deaminase:1; A_deaminase_N:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005615:extracellular space:ISM; GO:0005615:extracellular space:IBA;
2101,CMT_T,FBgn0043025,Adgf-A2,14,0.000,0.000,0.000,0.000,0.857,0.000,A_deaminase:1; A_deaminase_N:0.929,N/A,N/A,N/A,GO:0016020:membrane:IDA; GO:0016021:integral component of membrane:ISM; GO:0005615:extracellular space:IBA;
2102,CMT_E,FBgn0036751,Adgf-B,13,0.077,0.077,0.077,0.077,0.077,0.000,A_deaminase:0.923; A_deaminase_N:0.923,N/A,N/A,N/A,GO:0005615:extracellular space:IBA;
2103,CMT_E,FBgn0034588,CG9394,11,1.000,1.000,1.000,1.000,0.000,0.091,PLC[GDPD:1]; CBM_20:1,N/A,N/A,N/A,N/A
2104,CMT_E,FBgn0036836,CG11619,12,0.944,0.833,1.000,1.000,0.000,0.000,PLC[GDPD:1]; CBM_20:0.917,N/A,N/A,N/A,N/A
2105,CMT_E,FBgn0036837,CG18135,29,0.138,0.138,0.172,0.103,0.000,0.000,PLC[GDPD:1]; CBM_20:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
2106,CMT_E,FBgn0032402,CG14945,12,0.917,0.917,0.917,0.917,0.000,0.000,"PLC[Varsurf_PPLC:0.833, PI-PLC-X:0.167]",N/A,"PLC[PI-PLC-X, PI-PLC-C1]",N/A,N/A
2107,CMT_E,FBgn0036560,CG5895,14,0.929,0.929,0.929,0.929,0.000,0.000,N/A,N/A,"PLC[PI-PLC-X, PI-PLC-C1, Varsurf_PPLC]",HECW_N,N/A
2108,CMT_T,FBgn0266354,CG45002,16,0.000,0.000,0.000,0.000,0.938,0.000,Peptidase_S9:1; DPPIV_N:1,N/A,N/A,"Beta_propeller[eIF2A, Ge1_WD40, DUF1513, Nbas_N, Gmad1, Me-amine-dh_H, Glu_cyclase_2, WD40]",GO:0016020:membrane:IEA;
2109,CMT_T,FBgn0259175,ome,30,0.000,0.000,0.000,0.000,0.967,0.000,Peptidase_S9:0.967; DPPIV_N:0.967,N/A,N/A,N/A,GO:0016020:membrane:IEA;
2110,CMT_T,FBgn0031835,CG11319,17,0.020,0.000,0.059,0.000,1.000,0.000,Peptidase_S9:0.941; DPPIV_N:1,N/A,N/A,N/A,GO:0016020:membrane:IEA;
2111,CMT_E,FBgn0031741,CG11034,16,0.938,0.938,0.938,0.938,0.000,0.031,Peptidase_S9:0.875; DPPIV_N:0.812,N/A,N/A,N/A,GO:0016020:membrane:IEA;
2112,CMT_T,FBgn0263780,CG17684,15,0.000,0.000,0.000,0.000,0.800,0.067,Peptidase_S9:0.533; DPPIV_N:1,N/A,N/A,N/A,GO:0016020:membrane:IEA;
2113,CMT_E,FBgn0035154,CG3344,13,1.000,1.000,1.000,1.000,0.000,0.000,Peptidase_S10:1,N/A,N/A,N/A,N/A
2114,CMT_E,FBgn0038738,CG4572,12,0.833,0.833,0.833,0.833,0.083,0.000,Peptidase_S10:1,N/A,N/A,N/A,N/A
2115,CMT_E,FBgn0051821,CG31821,9,1.000,1.000,1.000,1.000,0.000,0.000,Peptidase_S10:1,N/A,N/A,N/A,N/A
2116,CMT_E,FBgn0051823,CG31823,12,0.917,0.917,0.917,0.917,0.000,0.000,Ig[Ig_2:0.0833]; Peptidase_S10:1,N/A,N/A,N/A,N/A
2117,CMT_E,FBgn0052483,CG32483,12,1.000,1.000,1.000,1.000,0.000,0.000,Peptidase_S10:1,N/A,N/A,N/A,N/A
2118,CMT_E,FBgn0037721,CG9427,17,0.765,0.706,0.824,0.765,0.118,0.000,GILT:1,N/A,N/A,N/A,N/A
2119,CMT_G,FBgn0038149,GILT1,13,1.000,1.000,1.000,1.000,1.000,0.923,GILT:1,N/A,N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA;
2120,CMT_E,FBgn0039098,GILT3,12,0.833,0.833,0.833,0.833,0.000,0.000,GILT:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
2121,CMT_E,FBgn0039099,GILT2,12,0.917,0.917,0.917,0.917,0.000,0.083,GILT:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
2122,CMT_T,FBgn0085638,CG41378,14,0.095,0.000,0.214,0.071,0.786,0.000,GILT:0.929,N/A,N/A,"Thioredoxin[Thioredoxin_4, DSBA, Thioredoxin_5, Thioredoxin_2]",N/A
2123,CMT_E,FBgn0036154,CG6168,8,0.583,0.375,0.750,0.625,0.500,0.312,Peptidase_M28:1,N/A,N/A,N/A,GO:0005615:extracellular space:ISM;
2124,CMT_E,FBgn0036999,isoQC,21,0.397,0.286,0.524,0.381,0.000,0.071,Peptidase_M28:1,N/A,N/A,N/A,GO:0005739:mitochondrion:IDA; GO:0005576:extracellular region:IDA;
2125,CMT_E,FBgn0052412,QC,11,0.909,0.909,0.909,0.909,0.000,0.000,Peptidase_M28:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA;
2126,CMT_T,FBgn0052413,CG32413,14,0.214,0.143,0.286,0.214,0.500,0.000,Peptidase_M28:1,N/A,N/A,N/A,N/A
2127,CMT_T,FBgn0036986,CG5282,12,0.000,0.000,0.000,0.000,1.000,0.000,Peptidase_M19:1,N/A,N/A,N/A,N/A
2128,CMT_E,FBgn0039420,CG6154,12,0.417,0.250,0.333,0.667,0.333,0.000,Peptidase_M19:1,N/A,N/A,N/A,N/A
2129,CMT_T,FBgn0261804,CG42750,16,0.000,0.000,0.000,0.000,1.062,0.000,Peptidase_M19:0.938,N/A,N/A,N/A,N/A
2130,CMT_T,FBgn0266100,CG44837,19,0.000,0.000,0.000,0.000,0.895,0.000,Peptidase_M19:0.737,N/A,N/A,N/A,N/A
2131,CMT_G,FBgn0052750,CG32750,11,1.000,1.000,1.000,1.000,0.636,0.864,CN_hydrolase:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
2132,CMT_G,FBgn0040069,vanin-like,20,0.933,0.950,0.950,0.900,0.550,0.750,CN_hydrolase:0.95,N/A,N/A,N/A,GO:0019898:extrinsic component of membrane:NAS;
2133,CMT_E,FBgn0052751,CG32751,20,0.933,0.950,0.950,0.900,0.550,0.750,CN_hydrolase:0.95,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
2134,CMT_G,FBgn0029848,Btnd,12,0.917,0.917,0.917,0.917,0.750,0.958,CN_hydrolase:0.833,N/A,N/A,N/A,N/A
2135,CMT_E,FBgn0039387,MCO3,12,0.611,0.417,0.750,0.667,0.083,0.000,"Cu-oxidase[Cu-oxidase_3:1, Cu-oxidase:1, Cu-oxidase_2:1]",N/A,N/A,N/A,N/A
2136,CMT_E,FBgn0052557,CG32557,13,0.923,1.000,1.000,0.769,0.077,0.038,"Cu-oxidase[Cu-oxidase_3:1, Cu-oxidase:1, Cu-oxidase_2:1]",N/A,N/A,N/A,N/A
2137,CMT_E,FBgn0259247,laccase2,24,0.653,0.375,0.792,0.792,0.750,0.042,"Cu-oxidase[Cu-oxidase_3:1, Cu-oxidase:1, Cu-oxidase_2:0.917]",N/A,N/A,N/A,N/A
2138,CMT_ST,FBgn0025837,CG17636,19,0.175,0.000,0.316,0.211,0.474,0.026,G_glu_transpept:1,N/A,N/A,N/A,N/A
2139,CMT_T,FBgn0030361,CG1492,13,0.231,0.077,0.462,0.154,0.923,0.000,G_glu_transpept:1,N/A,N/A,N/A,N/A
2140,CMT_T,FBgn0030796,CG4829,29,0.000,0.000,0.000,0.000,0.931,0.000,G_glu_transpept:1,N/A,N/A,N/A,N/A
2141,CMT_E,FBgn0030932,Ggt-1,14,0.476,0.000,0.643,0.786,0.071,0.000,G_glu_transpept:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
2142,CMT_T,FBgn0015737,Hmu,12,0.417,0.000,1.000,0.250,0.833,0.000,"SGL[Str_synth:1, SGL:1]",N/A,N/A,DUF4915,GO:0009986:cell surface:IDA; GO:0005811:lipid particle:IDA; GO:0012505:endomembrane system:IDA;
2143,CMT_E,FBgn0030362,regucalcin,21,0.397,0.381,0.429,0.381,0.143,0.000,SGL[SGL:1],N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005811:lipid particle:IDA; GO:0005811:lipid particle:IDA; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
2144,CMT_E,FBgn0041780,Ssl2,6,0.611,0.333,0.833,0.667,0.333,0.167,"SGL[Str_synth:1, SGL:1]",N/A,N/A,Beta_propeller[SdiA-regulated],N/A
2145,CMT_E,FBgn0041629,Hexo2,13,0.846,0.769,0.923,0.846,0.077,0.000,Hexosaminidase[Glycohydro_20b2:1]; Glyco_hydro_20:1,N/A,N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0005615:extracellular space:IDA;
2146,CMT_GE,FBgn0041630,Hexo1,16,0.979,0.938,1.000,1.000,0.125,0.375,"Hexosaminidase[Glyco_hydro_20b:0.0625, Glycohydro_20b2:1]; Glyco_hydro_20:1",N/A,"Hexosaminidase[Glycohydro_20b2, Glyco_hydro_20b]",N/A,GO:0005886:plasma membrane:IDA;
2147,CMT_TE,FBgn0045063,fdl,33,0.131,0.030,0.152,0.212,0.818,0.000,Hexosaminidase[Glycohydro_20b2:1]; Glyco_hydro_20:1,N/A,N/A,N/A,GO:0005770:late endosome:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA;
2148,CMT_GE,FBgn0033631,Sod3,20,1.000,1.000,1.000,1.000,0.250,0.500,Sod_Cu:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005739:mitochondrion:IBA; GO:0005634:nucleus:IBA; GO:0005829:cytosol:IBA; GO:0005886:plasma membrane:IDA;
2149,CMT_E,FBgn0039386,CG5948,16,0.938,0.938,0.938,0.938,0.000,0.031,Sod_Cu:1,N/A,N/A,N/A,GO:0005634:nucleus:IBA; GO:0005829:cytosol:IBA; GO:0005739:mitochondrion:IBA;
2150,CMT_G,FBgn0051028,CG31028,12,0.917,0.917,1.000,0.833,0.333,0.833,Sod_Cu:1,N/A,N/A,N/A,N/A
2151,CMT_E,FBgn0023179,amon,13,0.923,0.923,0.923,0.923,0.000,0.000,PPP-I[S8_pro-domain:0.923]; P_proprotein:1; Peptidase_S8:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IBA;
2152,CMT_E,FBgn0030251,CG2145,12,1.000,1.000,1.000,1.000,0.000,0.000,XendoU:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
2153,CMT_T,FBgn0038381,CG3303,14,0.000,0.000,0.000,0.000,1.000,0.000,XendoU:1,N/A,N/A,N/A,N/A
2154,CMT_G,FBgn0033438,Mmp2,20,0.617,0.600,0.600,0.650,0.450,0.975,Hemopexin:1; Peptidase_M10:1; PG_binding_1:0.6,MIP-T3:0.1,N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0031012:extracellular matrix:IEA; GO:0030425:dendrite:IMP; GO:0009897:external side of plasma membrane:IDA;
2155,CMT_GE,FBgn0035049,Mmp1,39,0.795,0.590,0.872,0.923,0.590,0.538,Hemopexin:1; PG_binding_1:1; Peptidase_M10:1,N/A,N/A,DUF3377,GO:0031012:extracellular matrix:IEA; GO:0030425:dendrite:IMP;
2156,CMT_E,FBgn0031735,CG11029,12,0.889,0.833,0.917,0.917,0.000,0.000,Lipase_GDSL:1,N/A,N/A,N/A,N/A
2157,CMT_E,FBgn0036939,CG7365,13,0.923,0.923,0.923,0.923,0.000,0.000,Lipase_GDSL:0.846,N/A,N/A,N/A,N/A
2158,CMT_TE,FBgn0051145,CG31145,21,0.032,0.000,0.000,0.095,0.905,0.000,Fam20C:1,N/A,N/A,N/A,GO:0005794:Golgi apparatus:IDA; GO:0005576:extracellular region:IDA;
2159,CMT_T,FBgn0000658,fj,12,0.000,0.000,0.000,0.000,1.000,0.000,Fam20C:0.417,N/A,Fam20C,FAM198,GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:NAS; GO:0016021:integral component of membrane:NAS;
2160,CMT_E,FBgn0019948,Phm,13,0.692,0.692,0.846,0.538,0.231,0.000,"Cu2_monoox[Cu2_monooxygen:1, Cu2_monoox_C:1]",N/A,N/A,N/A,GO:0016020:membrane:IEA; GO:0005615:extracellular space:IDA;
2161,CMT_E,FBgn0042175,CG18858,13,1.000,1.000,1.000,1.000,0.000,0.000,LCAT:1,N/A,N/A,N/A,N/A
2162,CMT_E,FBgn0051683,CG31683,13,1.000,1.000,1.000,1.000,0.000,0.000,LCAT:1,N/A,N/A,N/A,N/A
2163,CMT_M,FBgn0035421,CG12034,9,0.630,1.000,0.889,0.000,2.000,0.000,Exo_endo_phos:1,N/A,N/A,N/A,N/A
2164,CMT_S,FBgn0039234,nct,18,1.000,1.000,1.000,1.000,1.000,0.000,Nicastrin:1,N/A,PA,N/A,GO:0005886:plasma membrane:NAS; GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:IEA; GO:0070765:gamma-secretase complex:IPI; GO:0005770:late endosome:IDA; GO:0055037:recycling endosome:IDA; GO:0005886:plasma membrane:IDA;
2165,CMT_E,FBgn0010406,RNaseX25,12,0.833,0.833,0.833,0.833,0.000,0.292,Ribonuclease_T2:1,N/A,N/A,N/A,GO:0005615:extracellular space:ISM;
2166,CMT_E,FBgn0262728,Pal2,12,1.000,1.000,1.000,1.000,0.000,0.000,NHL:1,N/A,Beta_propeller_XC[MRJP]; DPPIV_N,"Beta_propeller[Cytochrom_D1, WD40_like, Glu_cyclase_2, SdiA-regulated, eIF2A, Ge1_WD40, DUF1513, GSDH, Me-amine-dh_H, Nbas_N, Peptidase_S9_N, SBP56, Pectate_lyase22, Phytase, Gmad1, Arylsulfotran_2, PSII_BNR, CPSF_A]; DUF4915; DUF5074",GO:0005576:extracellular region:IDA;
2167,CMT_G,FBgn0026061,Mipp1,14,0.952,0.929,1.000,0.929,1.071,1.000,His_Phos_2:1,N/A,N/A,N/A,GO:0070062:extracellular exosome:ISS; GO:0005886:plasma membrane:IDA;
2168,CMT_G,FBgn0038072,CG6225,12,1.000,1.000,1.000,1.000,1.000,1.000,"AMP_N-like[Creatinase_N:1, Creatinase_N_2:1]; Peptidase_M24:1; Peptidase_M24_C:1",N/A,N/A,N/A,N/A
2169,CMT_E,FBgn0039774,CDase,13,0.923,0.923,0.923,0.923,0.154,0.000,Ceramidase_alk:1; Ceramidse_alk_C:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005737:cytoplasm:IDA;
2170,CMT_E,FBgn0044028,Notum,14,0.619,0.429,0.857,0.571,0.000,0.000,PAE:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
2171,CMT_E,FBgn0034753,CG2852,12,1.000,1.000,1.000,1.000,0.000,0.000,Pro_isomerase:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA; GO:0005811:lipid particle:IDA; GO:0005875:microtubule associated complex:IDA; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0012505:endomembrane system:IDA;
2172,CMT_G,FBgn0263607,l(3)72Dp,14,0.929,0.929,0.929,0.929,0.429,0.929,Peptidase_C26:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
2173,CMT_E,FBgn0036787,CG4306,13,0.923,0.923,0.923,0.923,0.000,0.000,"AIG2[AIG2_2:1, GGACT:0.846]",N/A,N/A,N/A,GO:0005576:extracellular region:IDA;
